overallIndex,name,browseNodeID,Level,Category Path,Book1Rank,Book100Rank,nLast30Days,top100URL,last30URL,preordersURL,parentName,parentBrowseNodeID,topLevelCategoryName,fullName,alsoKnownAs
1632,Preschool & Kindergarten,157406011,3,Kindle eBooks > Education & Teaching > Childhood Education > Preschool & Kindergarten,26543,409932,269,https://amazon.com/Best-Sellers-Kindle-Store-Preschool-Kindergarten/zgbs/digital-text/157406011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157406011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157406011,p_n_date:1249102011",Childhood Education,9154414011,Education & Teaching,Preschool & Kindergarten,
1627,Higher & Continuing Education,157366011,2,Kindle eBooks > Education & Teaching > Higher & Continuing Education,24086,219214,835,https://amazon.com/Best-Sellers-Kindle-Store-College-University-Education/zgbs/digital-text/157366011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157366011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157366011,p_n_date:1249102011",Education & Teaching,158125011,Education & Teaching,College & University Education,
1633,Adult & Continuing Education,157365011,3,Kindle eBooks > Education & Teaching > Higher & Continuing Education > Adult & Continuing Education,59329,388101,292,https://amazon.com/Best-Sellers-Kindle-Store-Adult-Continuing-Education/zgbs/digital-text/157365011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157365011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157365011,p_n_date:1249102011",Higher & Continuing Education,157366011,Education & Teaching,Adult & Continuing Education,
1634,College Guides,158150011,3,Kindle eBooks > Education & Teaching > Higher & Continuing Education > College Guides,24086,660189,144,https://amazon.com/Best-Sellers-Kindle-Store-College-Guides/zgbs/digital-text/158150011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158150011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158150011,p_n_date:1249102011",Higher & Continuing Education,157366011,Education & Teaching,College Guides,
1635,Financial Aid,157367011,3,Kindle eBooks > Education & Teaching > Higher & Continuing Education > Financial Aid,61437,1238121,78,https://amazon.com/Best-Sellers-Kindle-Store-College-University-Financial-Aid/zgbs/digital-text/157367011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157367011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157367011,p_n_date:1249102011",Higher & Continuing Education,157366011,Education & Teaching,College & University Financial Aid,Kindle eBooks > Business & Money > Personal Finance > Financial Aid
1636,Graduate School,158152011,3,Kindle eBooks > Education & Teaching > Higher & Continuing Education > Graduate School,39149,677882,130,https://amazon.com/Best-Sellers-Kindle-Store-Graduate-School/zgbs/digital-text/158152011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158152011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158152011,p_n_date:1249102011",Higher & Continuing Education,157366011,Education & Teaching,Graduate School,
1637,Business,158153011,4,Kindle eBooks > Education & Teaching > Higher & Continuing Education > Graduate School > Business,39149,1670711,43,https://amazon.com/Best-Sellers-Kindle-Store-Business-School-Guides/zgbs/digital-text/158153011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158153011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158153011,p_n_date:1249102011",Graduate School,158152011,Education & Teaching,Business School Guides,Kindle eBooks > Business & Money > Job Hunting & Careers > Business
1638,Law,158155011,4,Kindle eBooks > Education & Teaching > Higher & Continuing Education > Graduate School > Law,398634,5236284,13,https://amazon.com/Best-Sellers-Kindle-Store-Law-School-Guides/zgbs/digital-text/158155011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158155011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158155011,p_n_date:1249102011",Graduate School,158152011,Education & Teaching,Law School Guides,
1639,Medical,158156011,4,Kindle eBooks > Education & Teaching > Higher & Continuing Education > Graduate School > Medical,88792,4000714,19,https://amazon.com/Best-Sellers-Kindle-Store-Medical-School-Guides/zgbs/digital-text/158156011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158156011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158156011,p_n_date:1249102011",Graduate School,158152011,Education & Teaching,Medical School Guides,
1628,Studying & Workbooks,6446437011,2,Kindle eBooks > Education & Teaching > Studying & Workbooks,16341,160373,1000,https://amazon.com/Best-Sellers-Kindle-Store-Studying-Workbooks/zgbs/digital-text/6446437011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A6446437011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A6446437011,p_n_date:1249102011",Education & Teaching,158125011,Education & Teaching,Studying & Workbooks,
1640,Book Notes,158148011,3,Kindle eBooks > Education & Teaching > Studying & Workbooks > Book Notes,31809,318319,496,https://amazon.com/Best-Sellers-Kindle-Store-Book-Notes/zgbs/digital-text/158148011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158148011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158148011,p_n_date:1249102011",Studying & Workbooks,6446437011,Education & Teaching,Book Notes,
1641,Study Guides,158239011,3,Kindle eBooks > Education & Teaching > Studying & Workbooks > Study Guides,18588,209229,1000,https://amazon.com/Best-Sellers-Kindle-Store-Study-Guides/zgbs/digital-text/158239011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158239011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158239011,p_n_date:1249102011",Studying & Workbooks,6446437011,Education & Teaching,Study Guides,
1642,Study Skills,157416011,3,Kindle eBooks > Education & Teaching > Studying & Workbooks > Study Skills,16341,416008,241,https://amazon.com/Best-Sellers-Kindle-Store-Study-Skills/zgbs/digital-text/157416011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157416011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157416011,p_n_date:1249102011",Studying & Workbooks,6446437011,Education & Teaching,Study Skills,
1643,Workbooks,158187011,3,Kindle eBooks > Education & Teaching > Studying & Workbooks > Workbooks,18588,478672,227,https://amazon.com/Best-Sellers-Kindle-Store-Education-Workbooks/zgbs/digital-text/158187011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A158187011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A158187011,p_n_date:1249102011",Studying & Workbooks,6446437011,Education & Teaching,Education Workbooks,
1629,Teacher Resources,157364011,2,Kindle eBooks > Education & Teaching > Teacher Resources,4203,78246,4000,https://amazon.com/Best-Sellers-Kindle-Store-Schools-Teaching/zgbs/digital-text/157364011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157364011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157364011,p_n_date:1249102011",Education & Teaching,158125011,Education & Teaching,Schools & Teaching,
1644,Computers & Technology,157370011,3,Kindle eBooks > Education & Teaching > Teacher Resources > Computers & Technology,33255,267720,151,https://amazon.com/Best-Sellers-Kindle-Store-Computers-Technology-Teaching-Reference/zgbs/digital-text/157370011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157370011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157370011,p_n_date:1249102011",Teacher Resources,157364011,Education & Teaching,Computers & Technology Teaching & Reference,
1645,Counseling,157371011,3,Kindle eBooks > Education & Teaching > Teacher Resources > Counseling,38764,334611,66,https://amazon.com/Best-Sellers-Kindle-Store-Educational-Counseling/zgbs/digital-text/157371011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157371011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157371011,p_n_date:1249102011",Teacher Resources,157364011,Education & Teaching,Educational Counseling,
1646,Curricula,157374011,3,Kindle eBooks > Education & Teaching > Teacher Resources > Curricula,67112,493976,128,https://amazon.com/Best-Sellers-Kindle-Store-Curricula/zgbs/digital-text/157374011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157374011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157374011,p_n_date:1249102011",Teacher Resources,157364011,Education & Teaching,Curricula,
1647,Education Theory,157375011,3,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory,4203,107929,817,https://amazon.com/Best-Sellers-Kindle-Store-Education-Theory/zgbs/digital-text/157375011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157375011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157375011,p_n_date:1249102011",Teacher Resources,157364011,Education & Teaching,Education Theory,
1660,Administration,157376011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Administration,16420,328606,54,https://amazon.com/Best-Sellers-Kindle-Store-Education-Administration/zgbs/digital-text/157376011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157376011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157376011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Administration,
1661,Aims & Objectives,157377011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Aims & Objectives,38670,625345,19,https://amazon.com/Best-Sellers-Kindle-Store-Education-Aims-Objectives/zgbs/digital-text/157377011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157377011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157377011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Aims & Objectives,
1662,Assessment,157378011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Assessment,8834,540941,26,https://amazon.com/Best-Sellers-Kindle-Store-Education-Assessment/zgbs/digital-text/157378011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157378011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157378011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Assessment,
1663,Classroom Management,157379011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Classroom Management,70835,485063,34,https://amazon.com/Best-Sellers-Kindle-Store-Education-Classroom-Management/zgbs/digital-text/157379011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157379011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157379011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Classroom Management,
1664,Contemporary Methods,157380011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Contemporary Methods,43064,275840,53,https://amazon.com/Best-Sellers-Kindle-Store-Contemporary-Education-Methods/zgbs/digital-text/157380011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157380011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157380011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Contemporary Education Methods,
1679,Bilingual,157381011,5,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Contemporary Methods > Bilingual,142236,517223,16,https://amazon.com/Best-Sellers-Kindle-Store-Bilingual-Education-Methods/zgbs/digital-text/157381011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157381011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157381011,p_n_date:1249102011",Contemporary Methods,157380011,Education & Teaching,Bilingual Education Methods,
1680,Experimental,157382011,5,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Contemporary Methods > Experimental,43064,732724,6,https://amazon.com/Best-Sellers-Kindle-Store-Experimental-Education-Methods/zgbs/digital-text/157382011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157382011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157382011,p_n_date:1249102011",Contemporary Methods,157380011,Education & Teaching,Experimental Education Methods,
1681,Language Experience Approach,157383011,5,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Contemporary Methods > Language Experience Approach,80839,863655,8,https://amazon.com/Best-Sellers-Kindle-Store-Language-Experience-Approach-Education/zgbs/digital-text/157383011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157383011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157383011,p_n_date:1249102011",Contemporary Methods,157380011,Education & Teaching,Language Experience Approach Education,
1682,Multicultural,157384011,5,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Contemporary Methods > Multicultural,50386,548239,27,https://amazon.com/Best-Sellers-Kindle-Store-Multicultural-Education-Methods/zgbs/digital-text/157384011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157384011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157384011,p_n_date:1249102011",Contemporary Methods,157380011,Education & Teaching,Multicultural Education Methods,
1665,Decision Making & Problem Solving,157385011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Decision Making & Problem Solving,7473,570132,29,https://amazon.com/Best-Sellers-Kindle-Store-Education-Problem-Solving/zgbs/digital-text/157385011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157385011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157385011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Problem Solving,
1666,Education Policy & Reform,6361602011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Education Policy & Reform,4203,510883,105,https://amazon.com/Best-Sellers-Kindle-Store-Education-Policy-Reform/zgbs/digital-text/6361602011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A6361602011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A6361602011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Policy & Reform,
1667,Educational Psychology,157386011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Educational Psychology,8628,321845,139,https://amazon.com/Best-Sellers-Kindle-Store-Educational-Psychology/zgbs/digital-text/157386011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157386011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157386011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Educational Psychology,
1668,Finance,157387011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Finance,20927,517611,42,https://amazon.com/Best-Sellers-Kindle-Store-Education-Finance/zgbs/digital-text/157387011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157387011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157387011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Finance,
1669,History,157388011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > History,57787,161039,101,https://amazon.com/Best-Sellers-Kindle-Store-Education-History/zgbs/digital-text/157388011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157388011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157388011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education History,Kindle eBooks > History > Social & Cultural > History
1670,Leadership,157389011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Leadership,45666,364110,70,https://amazon.com/Best-Sellers-Kindle-Store-Education-Leadership/zgbs/digital-text/157389011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157389011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157389011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Leadership,
1671,Non-Formal Education,157390011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Non-Formal Education,65083,1107308,6,https://amazon.com/Best-Sellers-Kindle-Store-Non-Formal-Education/zgbs/digital-text/157390011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157390011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157390011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Non-Formal Education,
1672,Organizations & Institutions,157391011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Organizations & Institutions,158119,1290398,16,https://amazon.com/Best-Sellers-Kindle-Store-Education-Organizations-Institutions/zgbs/digital-text/157391011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157391011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157391011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Organizations & Institutions,
1673,Philosophy & Social Aspects,157392011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Philosophy & Social Aspects,50065,358228,206,https://amazon.com/Best-Sellers-Kindle-Store-Education-Philosophy-Social-Aspects/zgbs/digital-text/157392011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157392011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157392011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Education Philosophy & Social Aspects,
1674,Physical Education,157393011,4,Kindle eBooks > Education & Teaching > Teacher Resources > Education Theory > Physical Education,50395,937761,14,https://amazon.com/Best-Sellers-Kindle-Store-Physical-Education/zgbs/digital-text/157393011,"https://amazon.com/s?s=relevanceexprank&rh=n%3A157393011,p_n_date:1249100011","https://amazon.com/s?s=relevanceexprank&rh=n%3A157393011,p_n_date:1249102011",Education Theory,157375011,Education & Teaching,Physical Education,
